House,Day,Minute,Outdoor (Zone - 0) Occupant,Bedroom (Zone - 1) Occupant,Livingroom (Zone - 2) Occupant,Kitchen (Zone - 3) Occupant,Bathroom (Zone - 4) Occupant
B,18,1322,0,1,1,0,0
B,18,1323,0,1,1,0,0
B,18,1324,0,1,1,0,0
B,18,1325,0,1,1,0,0
B,18,1326,0,1,1,0,0
B,18,1327,0,1,1,0,0
B,18,1328,0,1,1,0,0
B,18,1329,0,1,1,0,0
B,18,1330,0,1,1,0,0
B,18,1331,0,1,1,0,0
B,18,1332,0,1,1,0,0
B,18,1333,0,1,1,0,0
B,18,1334,0,1,1,0,0
B,18,1335,0,1,1,0,0
B,18,1336,0,1,1,0,0
B,18,1337,0,1,1,0,0
B,18,1338,0,1,1,0,0
B,18,1339,0,1,1,0,0
B,18,1340,0,1,1,0,0
B,18,1341,0,1,1,0,0
B,18,1342,0,1,1,0,0
B,18,1343,0,1,1,0,0
B,18,1344,0,1,1,0,0
B,18,1345,0,1,1,0,0
B,18,1346,0,1,1,0,0
B,18,1347,0,1,1,0,0
B,18,1348,0,1,1,0,0
B,18,1349,0,1,0,1,0
B,18,1350,0,1,0,1,0
B,18,1351,0,1,1,0,0
B,18,1352,0,1,1,0,0
B,18,1353,0,1,1,0,0
B,18,1354,0,1,1,0,0
B,18,1355,0,1,1,0,0
B,18,1356,0,1,1,0,0
B,18,1357,0,1,1,0,0
B,18,1358,0,1,1,0,0
B,18,1359,0,1,1,0,0
B,18,1360,0,1,1,0,0
B,18,1361,0,1,1,0,0
B,18,1362,0,1,1,0,0
B,18,1363,0,1,1,0,0
B,18,1364,0,1,1,0,0
B,18,1365,0,1,1,0,0
B,18,1366,0,1,1,0,0
B,18,1367,0,1,1,0,0
B,18,1368,0,1,1,0,0
B,18,1369,0,1,1,0,0
B,18,1370,0,1,1,0,0
B,18,1371,0,1,1,0,0
B,18,1372,0,1,1,0,0
B,18,1373,0,1,1,0,0
B,18,1374,0,1,1,0,0
B,18,1375,0,1,1,0,0
B,18,1376,0,1,1,0,0
B,18,1377,0,1,1,0,0
B,18,1378,0,1,1,0,0
B,18,1379,0,1,1,0,0
B,18,1380,0,1,1,0,0
B,18,1381,0,1,1,0,0
B,18,1382,0,1,1,0,0
B,18,1383,0,1,1,0,0
B,18,1384,0,1,1,0,0
B,18,1385,0,1,1,0,0
B,18,1386,0,1,1,0,0
B,18,1387,0,1,1,0,0
B,18,1388,0,1,1,0,0
B,18,1389,0,1,1,0,0
B,18,1390,0,1,1,0,0
B,18,1391,0,1,1,0,0
B,18,1392,0,1,0,0,1
B,18,1393,0,1,0,0,1
B,18,1394,0,1,1,0,0
B,18,1395,0,1,1,0,0
B,18,1396,0,1,1,0,0
B,18,1397,0,1,1,0,0
B,18,1398,0,1,1,0,0
B,18,1399,0,1,1,0,0
B,18,1400,0,1,1,0,0
B,18,1401,0,1,1,0,0
B,18,1402,0,1,1,0,0
B,18,1403,0,1,1,0,0
B,18,1404,0,1,1,0,0
B,18,1405,0,1,1,0,0
B,18,1406,0,1,1,0,0
B,18,1407,0,1,1,0,0
B,18,1408,0,1,1,0,0
B,18,1409,0,1,1,0,0
B,18,1410,0,1,1,0,0
B,18,1411,0,1,1,0,0
B,18,1412,0,1,1,0,0
B,18,1413,0,1,1,0,0
B,18,1414,0,1,1,0,0
B,18,1415,0,1,1,0,0
B,18,1416,0,1,1,0,0
B,18,1417,0,1,1,0,0
B,18,1418,0,1,1,0,0
B,18,1419,0,1,1,0,0
B,18,1420,0,1,1,0,0
B,18,1421,0,1,1,0,0
B,18,1422,0,1,1,0,0
B,18,1423,0,1,1,0,0
B,18,1424,0,1,1,0,0
B,18,1425,0,1,1,0,0
B,18,1426,0,1,1,0,0
B,18,1427,0,1,1,0,0
B,18,1428,0,1,1,0,0
B,18,1429,0,1,1,0,0
B,18,1430,0,1,1,0,0
B,18,1431,0,1,1,0,0
B,18,1432,0,1,1,0,0
B,18,1433,0,1,0,0,1
B,18,1434,0,1,0,0,1
B,18,1435,0,1,0,0,1
B,18,1436,0,2,0,0,0
B,18,1437,0,2,0,0,0
B,18,1438,0,2,0,0,0
B,18,1439,0,2,0,0,0
B,19,0,0,2,0,0,0
B,19,1,0,2,0,0,0
B,19,2,0,2,0,0,0
B,19,3,0,2,0,0,0
B,19,4,0,2,0,0,0
B,19,5,0,2,0,0,0
B,19,6,0,2,0,0,0
B,19,7,0,2,0,0,0
B,19,8,0,2,0,0,0
B,19,9,0,2,0,0,0
B,19,10,0,2,0,0,0
B,19,11,0,2,0,0,0
B,19,12,0,2,0,0,0
B,19,13,0,2,0,0,0
B,19,14,0,2,0,0,0
B,19,15,0,2,0,0,0
B,19,16,0,2,0,0,0
B,19,17,0,2,0,0,0
B,19,18,0,2,0,0,0
B,19,19,0,2,0,0,0
B,19,20,0,2,0,0,0
B,19,21,0,2,0,0,0
B,19,22,0,2,0,0,0
B,19,23,0,2,0,0,0
B,19,24,0,2,0,0,0
B,19,25,0,2,0,0,0
B,19,26,0,2,0,0,0
B,19,27,0,2,0,0,0
B,19,28,0,2,0,0,0
B,19,29,0,2,0,0,0
B,19,30,0,2,0,0,0
B,19,31,0,2,0,0,0
B,19,32,0,2,0,0,0
B,19,33,0,2,0,0,0
B,19,34,0,2,0,0,0
B,19,35,0,2,0,0,0
B,19,36,0,2,0,0,0
B,19,37,0,2,0,0,0
B,19,38,0,2,0,0,0
B,19,39,0,2,0,0,0
B,19,40,0,2,0,0,0
B,19,41,0,2,0,0,0
B,19,42,0,2,0,0,0
B,19,43,0,2,0,0,0
B,19,44,0,2,0,0,0
B,19,45,0,2,0,0,0
B,19,46,0,2,0,0,0
B,19,47,0,2,0,0,0
B,19,48,0,2,0,0,0
B,19,49,0,2,0,0,0
B,19,50,0,2,0,0,0
B,19,51,0,2,0,0,0
B,19,52,0,2,0,0,0
B,19,53,0,2,0,0,0
B,19,54,0,2,0,0,0
B,19,55,0,2,0,0,0
B,19,56,0,2,0,0,0
B,19,57,0,2,0,0,0
B,19,58,0,2,0,0,0
B,19,59,0,2,0,0,0
B,19,60,0,2,0,0,0
B,19,61,0,2,0,0,0
B,19,62,0,2,0,0,0
B,19,63,0,2,0,0,0
B,19,64,0,2,0,0,0
B,19,65,0,2,0,0,0
B,19,66,0,2,0,0,0
B,19,67,0,2,0,0,0
B,19,68,0,2,0,0,0
B,19,69,0,2,0,0,0
B,19,70,0,2,0,0,0
B,19,71,0,2,0,0,0
B,19,72,0,2,0,0,0
B,19,73,0,2,0,0,0
B,19,74,0,2,0,0,0
B,19,75,0,2,0,0,0
B,19,76,0,2,0,0,0
B,19,77,0,2,0,0,0
B,19,78,0,2,0,0,0
B,19,79,0,2,0,0,0
B,19,80,0,2,0,0,0
B,19,81,0,2,0,0,0
B,19,82,0,2,0,0,0
B,19,83,0,2,0,0,0
B,19,84,0,2,0,0,0
B,19,85,0,2,0,0,0
B,19,86,0,2,0,0,0
B,19,87,0,2,0,0,0
B,19,88,0,2,0,0,0
B,19,89,0,2,0,0,0
B,19,90,0,2,0,0,0
B,19,91,0,2,0,0,0
B,19,92,0,2,0,0,0
B,19,93,0,2,0,0,0
B,19,94,0,2,0,0,0
B,19,95,0,2,0,0,0
B,19,96,0,2,0,0,0
B,19,97,0,2,0,0,0
B,19,98,0,2,0,0,0
B,19,99,0,2,0,0,0
B,19,100,0,2,0,0,0
B,19,101,0,2,0,0,0
B,19,102,0,2,0,0,0
B,19,103,0,2,0,0,0
B,19,104,0,2,0,0,0
B,19,105,0,2,0,0,0
B,19,106,0,2,0,0,0
B,19,107,0,2,0,0,0
B,19,108,0,2,0,0,0
B,19,109,0,2,0,0,0
B,19,110,0,2,0,0,0
B,19,111,0,2,0,0,0
B,19,112,0,2,0,0,0
B,19,113,0,2,0,0,0
B,19,114,0,2,0,0,0
B,19,115,0,2,0,0,0
B,19,116,0,2,0,0,0
B,19,117,0,2,0,0,0
B,19,118,0,2,0,0,0
B,19,119,0,2,0,0,0
B,19,120,0,2,0,0,0
B,19,121,0,2,0,0,0
B,19,122,0,2,0,0,0
B,19,123,0,2,0,0,0
B,19,124,0,2,0,0,0
B,19,125,0,2,0,0,0
B,19,126,0,2,0,0,0
B,19,127,0,2,0,0,0
B,19,128,0,2,0,0,0
B,19,129,0,2,0,0,0
B,19,130,0,2,0,0,0
B,19,131,0,2,0,0,0
B,19,132,0,2,0,0,0
B,19,133,0,2,0,0,0
B,19,134,0,2,0,0,0
B,19,135,0,2,0,0,0
B,19,136,0,2,0,0,0
B,19,137,0,2,0,0,0
B,19,138,0,2,0,0,0
B,19,139,0,2,0,0,0
B,19,140,0,2,0,0,0
B,19,141,0,2,0,0,0
B,19,142,0,2,0,0,0
B,19,143,0,2,0,0,0
B,19,144,0,2,0,0,0
B,19,145,0,2,0,0,0
B,19,146,0,2,0,0,0
B,19,147,0,2,0,0,0
B,19,148,0,2,0,0,0
B,19,149,0,2,0,0,0
B,19,150,0,2,0,0,0
B,19,151,0,2,0,0,0
B,19,152,0,2,0,0,0
B,19,153,0,2,0,0,0
B,19,154,0,2,0,0,0
B,19,155,0,2,0,0,0
B,19,156,0,2,0,0,0
B,19,157,0,2,0,0,0
B,19,158,0,2,0,0,0
B,19,159,0,2,0,0,0
B,19,160,0,2,0,0,0
B,19,161,0,2,0,0,0
B,19,162,0,2,0,0,0
B,19,163,0,2,0,0,0
B,19,164,0,2,0,0,0
B,19,165,0,2,0,0,0
B,19,166,0,2,0,0,0
B,19,167,0,2,0,0,0
B,19,168,0,2,0,0,0
B,19,169,0,2,0,0,0
B,19,170,0,2,0,0,0
B,19,171,0,2,0,0,0
B,19,172,0,2,0,0,0
B,19,173,0,2,0,0,0
B,19,174,0,2,0,0,0
B,19,175,0,2,0,0,0
B,19,176,0,2,0,0,0
B,19,177,0,2,0,0,0
B,19,178,0,2,0,0,0
B,19,179,0,2,0,0,0
B,19,180,0,2,0,0,0
B,19,181,0,2,0,0,0
B,19,182,0,2,0,0,0
B,19,183,0,2,0,0,0
B,19,184,0,2,0,0,0
B,19,185,0,2,0,0,0
B,19,186,0,2,0,0,0
B,19,187,0,2,0,0,0
B,19,188,0,2,0,0,0
B,19,189,0,2,0,0,0
B,19,190,0,2,0,0,0
B,19,191,0,2,0,0,0
B,19,192,0,2,0,0,0
B,19,193,0,2,0,0,0
B,19,194,0,2,0,0,0
B,19,195,0,2,0,0,0
B,19,196,0,2,0,0,0
B,19,197,0,2,0,0,0
B,19,198,0,2,0,0,0
B,19,199,0,2,0,0,0
B,19,200,0,2,0,0,0
B,19,201,0,2,0,0,0
B,19,202,0,2,0,0,0
B,19,203,0,2,0,0,0
B,19,204,0,2,0,0,0
B,19,205,0,2,0,0,0
B,19,206,0,2,0,0,0
B,19,207,0,2,0,0,0
B,19,208,0,2,0,0,0
B,19,209,0,2,0,0,0
B,19,210,0,2,0,0,0
B,19,211,0,2,0,0,0
B,19,212,0,2,0,0,0
B,19,213,0,2,0,0,0
B,19,214,0,2,0,0,0
B,19,215,0,2,0,0,0
B,19,216,0,2,0,0,0
B,19,217,0,2,0,0,0
B,19,218,0,2,0,0,0
B,19,219,0,2,0,0,0
B,19,220,0,2,0,0,0
B,19,221,0,2,0,0,0
B,19,222,0,2,0,0,0
B,19,223,0,2,0,0,0
B,19,224,0,1,0,0,1
B,19,225,0,1,0,0,1
B,19,226,0,1,0,0,1
B,19,227,0,1,0,0,1
B,19,228,0,1,0,0,1
B,19,229,0,2,0,0,0
B,19,230,0,2,0,0,0
B,19,231,0,2,0,0,0
B,19,232,0,2,0,0,0
B,19,233,0,2,0,0,0
B,19,234,0,2,0,0,0
B,19,235,0,2,0,0,0
B,19,236,0,2,0,0,0
B,19,237,0,2,0,0,0
B,19,238,0,2,0,0,0
B,19,239,0,2,0,0,0
B,19,240,0,2,0,0,0
B,19,241,0,2,0,0,0
B,19,242,0,2,0,0,0
B,19,243,0,2,0,0,0
B,19,244,0,2,0,0,0
B,19,245,0,2,0,0,0
B,19,246,0,2,0,0,0
B,19,247,0,2,0,0,0
B,19,248,0,2,0,0,0
B,19,249,0,2,0,0,0
B,19,250,0,2,0,0,0
B,19,251,0,2,0,0,0
B,19,252,0,2,0,0,0
B,19,253,0,2,0,0,0
B,19,254,0,2,0,0,0
B,19,255,0,2,0,0,0
B,19,256,0,2,0,0,0
B,19,257,0,2,0,0,0
B,19,258,0,2,0,0,0
B,19,259,0,2,0,0,0
B,19,260,0,2,0,0,0
B,19,261,0,2,0,0,0
B,19,262,0,2,0,0,0
B,19,263,0,2,0,0,0
B,19,264,0,2,0,0,0
B,19,265,0,2,0,0,0
B,19,266,0,2,0,0,0
B,19,267,0,2,0,0,0
B,19,268,0,2,0,0,0
B,19,269,0,2,0,0,0
B,19,270,0,2,0,0,0
B,19,271,0,2,0,0,0
B,19,272,0,2,0,0,0
B,19,273,0,2,0,0,0
B,19,274,0,2,0,0,0
B,19,275,0,2,0,0,0
B,19,276,0,2,0,0,0
B,19,277,0,2,0,0,0
B,19,278,0,2,0,0,0
B,19,279,0,2,0,0,0
B,19,280,0,2,0,0,0
B,19,281,0,2,0,0,0
B,19,282,0,2,0,0,0
B,19,283,0,2,0,0,0
B,19,284,0,2,0,0,0
B,19,285,0,2,0,0,0
B,19,286,0,2,0,0,0
B,19,287,0,2,0,0,0
B,19,288,0,2,0,0,0
B,19,289,0,2,0,0,0
B,19,290,0,2,0,0,0
B,19,291,0,2,0,0,0
B,19,292,0,2,0,0,0
B,19,293,0,2,0,0,0
B,19,294,0,2,0,0,0
B,19,295,0,2,0,0,0
B,19,296,0,2,0,0,0
B,19,297,0,2,0,0,0
B,19,298,0,2,0,0,0
B,19,299,0,2,0,0,0
B,19,300,0,2,0,0,0
B,19,301,0,2,0,0,0
B,19,302,0,2,0,0,0
B,19,303,0,2,0,0,0
B,19,304,0,2,0,0,0
B,19,305,0,2,0,0,0
B,19,306,0,2,0,0,0
B,19,307,0,2,0,0,0
B,19,308,0,2,0,0,0
B,19,309,0,2,0,0,0
B,19,310,0,2,0,0,0
B,19,311,0,2,0,0,0
B,19,312,0,2,0,0,0
B,19,313,0,2,0,0,0
B,19,314,0,2,0,0,0
B,19,315,0,2,0,0,0
B,19,316,0,2,0,0,0
B,19,317,0,2,0,0,0
B,19,318,0,2,0,0,0
B,19,319,0,2,0,0,0
B,19,320,0,2,0,0,0
B,19,321,0,2,0,0,0
B,19,322,0,2,0,0,0
B,19,323,0,2,0,0,0
B,19,324,0,2,0,0,0
B,19,325,0,2,0,0,0
B,19,326,0,2,0,0,0
B,19,327,0,2,0,0,0
B,19,328,0,2,0,0,0
B,19,329,0,2,0,0,0
B,19,330,0,2,0,0,0
B,19,331,0,2,0,0,0
B,19,332,0,2,0,0,0
B,19,333,0,2,0,0,0
B,19,334,0,2,0,0,0
B,19,335,0,2,0,0,0
B,19,336,0,2,0,0,0
B,19,337,0,2,0,0,0
B,19,338,0,2,0,0,0
B,19,339,0,2,0,0,0
B,19,340,0,2,0,0,0
B,19,341,0,2,0,0,0
B,19,342,0,2,0,0,0
B,19,343,0,2,0,0,0
B,19,344,0,2,0,0,0
B,19,345,0,2,0,0,0
B,19,346,0,2,0,0,0
B,19,347,0,2,0,0,0
B,19,348,0,2,0,0,0
B,19,349,0,2,0,0,0
B,19,350,0,2,0,0,0
B,19,351,0,2,0,0,0
B,19,352,0,2,0,0,0
B,19,353,0,2,0,0,0
B,19,354,0,2,0,0,0
B,19,355,0,2,0,0,0
B,19,356,0,2,0,0,0
B,19,357,0,2,0,0,0
B,19,358,0,2,0,0,0
B,19,359,0,2,0,0,0
B,19,360,0,2,0,0,0
B,19,361,0,2,0,0,0
B,19,362,0,2,0,0,0
B,19,363,0,2,0,0,0
B,19,364,0,2,0,0,0
B,19,365,0,2,0,0,0
B,19,366,0,2,0,0,0
B,19,367,0,2,0,0,0
B,19,368,0,2,0,0,0
B,19,369,0,2,0,0,0
B,19,370,0,2,0,0,0
B,19,371,0,2,0,0,0
B,19,372,0,2,0,0,0
B,19,373,0,2,0,0,0
B,19,374,0,2,0,0,0
B,19,375,0,2,0,0,0
B,19,376,0,2,0,0,0
B,19,377,0,2,0,0,0
B,19,378,0,2,0,0,0
B,19,379,0,2,0,0,0
B,19,380,0,2,0,0,0
B,19,381,0,2,0,0,0
B,19,382,0,2,0,0,0
B,19,383,0,2,0,0,0
B,19,384,0,2,0,0,0
B,19,385,0,2,0,0,0
B,19,386,0,2,0,0,0
B,19,387,0,2,0,0,0
B,19,388,0,2,0,0,0
B,19,389,0,2,0,0,0
B,19,390,0,2,0,0,0
B,19,391,0,2,0,0,0
B,19,392,0,2,0,0,0
B,19,393,0,2,0,0,0
B,19,394,0,2,0,0,0
B,19,395,0,2,0,0,0
B,19,396,0,2,0,0,0
B,19,397,0,2,0,0,0
B,19,398,0,2,0,0,0
B,19,399,0,2,0,0,0
B,19,400,0,2,0,0,0
B,19,401,0,2,0,0,0
B,19,402,0,2,0,0,0
B,19,403,0,2,0,0,0
B,19,404,0,2,0,0,0
B,19,405,0,2,0,0,0
B,19,406,0,2,0,0,0
B,19,407,0,2,0,0,0
B,19,408,0,2,0,0,0
B,19,409,0,2,0,0,0
B,19,410,0,2,0,0,0
B,19,411,0,2,0,0,0
B,19,412,0,2,0,0,0
B,19,413,0,2,0,0,0
B,19,414,0,2,0,0,0
B,19,415,0,2,0,0,0
B,19,416,0,2,0,0,0
B,19,417,0,2,0,0,0
B,19,418,0,2,0,0,0
B,19,419,0,2,0,0,0
B,19,420,0,2,0,0,0
B,19,421,0,2,0,0,0
B,19,422,0,2,0,0,0
B,19,423,0,2,0,0,0
B,19,424,0,2,0,0,0
B,19,425,0,2,0,0,0
B,19,426,0,2,0,0,0
B,19,427,0,2,0,0,0
B,19,428,0,2,0,0,0
B,19,429,0,2,0,0,0
B,19,430,0,2,0,0,0
B,19,431,0,2,0,0,0
B,19,432,0,2,0,0,0
B,19,433,0,2,0,0,0
B,19,434,0,2,0,0,0
B,19,435,0,2,0,0,0
B,19,436,0,2,0,0,0
B,19,437,0,2,0,0,0
B,19,438,0,2,0,0,0
B,19,439,0,2,0,0,0
B,19,440,0,2,0,0,0
B,19,441,0,2,0,0,0
B,19,442,0,2,0,0,0
B,19,443,0,2,0,0,0
B,19,444,0,2,0,0,0
B,19,445,0,2,0,0,0
B,19,446,0,2,0,0,0
B,19,447,0,2,0,0,0
B,19,448,0,2,0,0,0
B,19,449,0,2,0,0,0
B,19,450,0,2,0,0,0
B,19,451,0,2,0,0,0
B,19,452,0,2,0,0,0
B,19,453,0,2,0,0,0
B,19,454,0,2,0,0,0
B,19,455,0,2,0,0,0
B,19,456,0,2,0,0,0
B,19,457,0,2,0,0,0
B,19,458,0,2,0,0,0
B,19,459,0,2,0,0,0
B,19,460,0,2,0,0,0
B,19,461,0,2,0,0,0
B,19,462,0,2,0,0,0
B,19,463,0,2,0,0,0
B,19,464,0,2,0,0,0
B,19,465,0,2,0,0,0
B,19,466,0,2,0,0,0
B,19,467,0,2,0,0,0
B,19,468,0,2,0,0,0
B,19,469,0,2,0,0,0
B,19,470,0,2,0,0,0
B,19,471,0,2,0,0,0
B,19,472,0,2,0,0,0
B,19,473,0,2,0,0,0
B,19,474,0,2,0,0,0
B,19,475,0,2,0,0,0
B,19,476,0,2,0,0,0
B,19,477,0,2,0,0,0
B,19,478,0,2,0,0,0
B,19,479,0,2,0,0,0
B,19,480,0,2,0,0,0
B,19,481,0,2,0,0,0
B,19,482,0,2,0,0,0
B,19,483,0,2,0,0,0
B,19,484,0,2,0,0,0
B,19,485,0,2,0,0,0
B,19,486,0,2,0,0,0
B,19,487,0,2,0,0,0
B,19,488,0,2,0,0,0
B,19,489,0,2,0,0,0
B,19,490,0,2,0,0,0
B,19,491,0,2,0,0,0
B,19,492,0,2,0,0,0
B,19,493,0,2,0,0,0
B,19,494,0,2,0,0,0
B,19,495,0,2,0,0,0
B,19,496,0,2,0,0,0
B,19,497,0,2,0,0,0
B,19,498,0,2,0,0,0
B,19,499,0,2,0,0,0
B,19,500,0,2,0,0,0
B,19,501,0,2,0,0,0
B,19,502,0,2,0,0,0
B,19,503,0,2,0,0,0
B,19,504,0,2,0,0,0
B,19,505,0,2,0,0,0
B,19,506,0,2,0,0,0
B,19,507,0,2,0,0,0
B,19,508,0,2,0,0,0
B,19,509,0,2,0,0,0
B,19,510,0,2,0,0,0
B,19,511,0,2,0,0,0
B,19,512,0,2,0,0,0
B,19,513,0,2,0,0,0
B,19,514,0,2,0,0,0
B,19,515,0,2,0,0,0
B,19,516,0,2,0,0,0
B,19,517,0,2,0,0,0
B,19,518,0,2,0,0,0
B,19,519,0,2,0,0,0
B,19,520,0,2,0,0,0
B,19,521,0,2,0,0,0
B,19,522,0,2,0,0,0
B,19,523,0,2,0,0,0
B,19,524,0,2,0,0,0
B,19,525,0,2,0,0,0
B,19,526,0,2,0,0,0
B,19,527,0,2,0,0,0
B,19,528,0,2,0,0,0
B,19,529,0,2,0,0,0
B,19,530,0,2,0,0,0
B,19,531,0,2,0,0,0
B,19,532,0,2,0,0,0
B,19,533,0,2,0,0,0
B,19,534,0,2,0,0,0
B,19,535,0,2,0,0,0
B,19,536,0,2,0,0,0
B,19,537,0,2,0,0,0
B,19,538,0,2,0,0,0
B,19,539,0,2,0,0,0
B,19,540,0,1,0,0,1
B,19,541,0,1,0,0,1
B,19,542,0,1,0,1,0
B,19,543,0,1,0,1,0
B,19,544,0,1,0,1,0
B,19,545,0,1,0,1,0
B,19,546,0,1,0,1,0
B,19,547,0,1,0,1,0
B,19,548,0,1,0,1,0
B,19,549,0,1,0,1,0
B,19,550,0,1,0,1,0
B,19,551,0,1,0,1,0
B,19,552,0,1,0,1,0
B,19,553,0,1,0,1,0
B,19,554,0,1,0,1,0
B,19,555,0,1,0,1,0
B,19,556,0,0,0,1,1
B,19,557,0,0,0,1,1
B,19,558,0,0,0,2,0
B,19,559,0,0,0,2,0
B,19,560,0,0,0,2,0
B,19,561,0,0,0,2,0
B,19,562,0,0,0,2,0
B,19,563,0,0,0,2,0
B,19,564,0,0,0,2,0
B,19,565,0,0,0,2,0
B,19,566,0,0,0,2,0
B,19,567,0,0,0,2,0
B,19,568,0,0,0,2,0
B,19,569,0,0,0,2,0
B,19,570,0,0,2,0,0
B,19,571,0,0,2,0,0
B,19,572,0,0,2,0,0
B,19,573,0,0,2,0,0
B,19,574,0,0,2,0,0
B,19,575,0,0,2,0,0
B,19,576,0,0,2,0,0
B,19,577,0,0,2,0,0
B,19,578,0,0,2,0,0
B,19,579,0,0,2,0,0
B,19,580,0,0,2,0,0
B,19,581,0,0,2,0,0
B,19,582,0,0,2,0,0
B,19,583,0,0,2,0,0
B,19,584,0,0,1,0,1
B,19,585,0,0,1,0,1
B,19,586,0,0,2,0,0
B,19,587,0,1,1,0,0
B,19,588,0,1,1,0,0
B,19,589,0,1,1,0,0
B,19,590,0,1,1,0,0
B,19,591,0,1,1,0,0
B,19,592,0,1,1,0,0
B,19,593,0,1,1,0,0
B,19,594,0,1,1,0,0
B,19,595,0,1,1,0,0
B,19,596,0,1,1,0,0
B,19,597,0,1,1,0,0
B,19,598,0,1,1,0,0
B,19,599,0,1,1,0,0
B,19,600,0,1,1,0,0
B,19,601,0,1,1,0,0
B,19,602,0,1,1,0,0
B,19,603,0,1,1,0,0
B,19,604,0,1,1,0,0
B,19,605,0,1,1,0,0
B,19,606,0,1,1,0,0
B,19,607,0,1,1,0,0
B,19,608,0,1,1,0,0
B,19,609,0,1,1,0,0
B,19,610,0,1,1,0,0
B,19,611,0,1,1,0,0
B,19,612,0,1,1,0,0
B,19,613,0,1,1,0,0
B,19,614,0,1,1,0,0
B,19,615,0,1,1,0,0
B,19,616,0,1,1,0,0
B,19,617,0,1,1,0,0
B,19,618,0,1,1,0,0
B,19,619,0,1,1,0,0
B,19,620,0,1,1,0,0
B,19,621,0,1,1,0,0
B,19,622,0,1,1,0,0
B,19,623,0,1,1,0,0
B,19,624,0,1,1,0,0
B,19,625,0,1,1,0,0
B,19,626,0,1,1,0,0
B,19,627,0,1,1,0,0
B,19,628,0,1,1,0,0
B,19,629,0,1,1,0,0
B,19,630,0,1,1,0,0
B,19,631,0,1,1,0,0
B,19,632,0,1,0,0,1
B,19,633,0,1,0,0,1
B,19,634,0,1,0,0,1
B,19,635,0,1,0,0,1
B,19,636,0,1,0,0,1
B,19,637,0,1,0,0,1
B,19,638,0,1,0,0,1
B,19,639,0,1,0,0,1
B,19,640,0,1,0,0,1
B,19,641,0,1,0,0,1
B,19,642,0,1,0,0,1
B,19,643,1,0,0,0,1
B,19,644,1,0,0,0,1
B,19,645,1,0,0,0,1
B,19,646,1,0,0,0,1
B,19,647,1,0,0,0,1
B,19,648,1,0,0,0,1
B,19,649,1,0,0,0,1
B,19,650,1,0,0,0,1
B,19,651,1,0,0,0,1
B,19,652,1,0,0,0,1
B,19,653,1,0,0,0,1
B,19,654,1,1,0,0,0
B,19,655,1,1,0,0,0
B,19,656,1,1,0,0,0
B,19,657,1,1,0,0,0
B,19,658,1,0,0,0,1
B,19,659,1,0,0,0,1
B,19,660,1,0,0,0,1
B,19,661,1,0,0,0,1
B,19,662,2,0,0,0,0
B,19,663,2,0,0,0,0
B,19,664,2,0,0,0,0
B,19,665,2,0,0,0,0
B,19,666,2,0,0,0,0
B,19,667,2,0,0,0,0
B,19,668,2,0,0,0,0
B,19,669,2,0,0,0,0
B,19,670,2,0,0,0,0
B,19,671,2,0,0,0,0
B,19,672,2,0,0,0,0
B,19,673,2,0,0,0,0
B,19,674,2,0,0,0,0
B,19,675,2,0,0,0,0
B,19,676,2,0,0,0,0
B,19,677,2,0,0,0,0
B,19,678,2,0,0,0,0
B,19,679,2,0,0,0,0
B,19,680,2,0,0,0,0
B,19,681,2,0,0,0,0
B,19,682,2,0,0,0,0
B,19,683,2,0,0,0,0
B,19,684,2,0,0,0,0
B,19,685,2,0,0,0,0
B,19,686,2,0,0,0,0
B,19,687,2,0,0,0,0
B,19,688,2,0,0,0,0
B,19,689,2,0,0,0,0
B,19,690,2,0,0,0,0
B,19,691,2,0,0,0,0
B,19,692,2,0,0,0,0
B,19,693,2,0,0,0,0
B,19,694,2,0,0,0,0
B,19,695,2,0,0,0,0
B,19,696,2,0,0,0,0
B,19,697,2,0,0,0,0
B,19,698,2,0,0,0,0
B,19,699,2,0,0,0,0
B,19,700,2,0,0,0,0
B,19,701,2,0,0,0,0
B,19,702,2,0,0,0,0
B,19,703,2,0,0,0,0
B,19,704,2,0,0,0,0
B,19,705,2,0,0,0,0
B,19,706,2,0,0,0,0
B,19,707,2,0,0,0,0
B,19,708,2,0,0,0,0
B,19,709,2,0,0,0,0
B,19,710,2,0,0,0,0
B,19,711,2,0,0,0,0
B,19,712,2,0,0,0,0
B,19,713,2,0,0,0,0
B,19,714,2,0,0,0,0
B,19,715,2,0,0,0,0
B,19,716,2,0,0,0,0
B,19,717,2,0,0,0,0
B,19,718,2,0,0,0,0
B,19,719,2,0,0,0,0
B,19,720,2,0,0,0,0
B,19,721,2,0,0,0,0
B,19,722,2,0,0,0,0
B,19,723,2,0,0,0,0
B,19,724,2,0,0,0,0
B,19,725,2,0,0,0,0
B,19,726,2,0,0,0,0
B,19,727,2,0,0,0,0
B,19,728,2,0,0,0,0
B,19,729,2,0,0,0,0
B,19,730,2,0,0,0,0
B,19,731,2,0,0,0,0
B,19,732,2,0,0,0,0
B,19,733,2,0,0,0,0
B,19,734,2,0,0,0,0
B,19,735,2,0,0,0,0
B,19,736,2,0,0,0,0
B,19,737,2,0,0,0,0
B,19,738,2,0,0,0,0
B,19,739,2,0,0,0,0
B,19,740,2,0,0,0,0
B,19,741,2,0,0,0,0
B,19,742,2,0,0,0,0
