House,Day,Minute,Outdoor (Zone - 0) Occupant,Bedroom (Zone - 1) Occupant,Livingroom (Zone - 2) Occupant,Kitchen (Zone - 3) Occupant,Bathroom (Zone - 4) Occupant
A,19,138,0,1,0,0,1
A,19,139,0,1,0,0,1
A,19,140,0,1,0,0,1
A,19,141,0,1,0,0,1
A,19,142,0,2,0,0,0
A,19,143,0,2,0,0,0
A,19,144,0,2,0,0,0
A,19,145,0,2,0,0,0
A,19,146,0,2,0,0,0
A,19,147,0,2,0,0,0
A,19,148,0,2,0,0,0
A,19,149,0,2,0,0,0
A,19,150,0,2,0,0,0
A,19,151,0,2,0,0,0
A,19,152,0,2,0,0,0
A,19,153,0,2,0,0,0
A,19,154,0,2,0,0,0
A,19,155,0,2,0,0,0
A,19,156,0,2,0,0,0
A,19,157,0,2,0,0,0
A,19,158,0,2,0,0,0
A,19,159,0,2,0,0,0
A,19,160,0,2,0,0,0
A,19,161,0,2,0,0,0
A,19,162,0,2,0,0,0
A,19,163,0,2,0,0,0
A,19,164,0,2,0,0,0
A,19,165,0,2,0,0,0
A,19,166,0,2,0,0,0
A,19,167,0,2,0,0,0
A,19,168,0,2,0,0,0
A,19,169,0,2,0,0,0
A,19,170,0,2,0,0,0
A,19,171,0,2,0,0,0
A,19,172,0,2,0,0,0
A,19,173,0,2,0,0,0
A,19,174,0,2,0,0,0
A,19,175,0,2,0,0,0
A,19,176,0,2,0,0,0
A,19,177,0,2,0,0,0
A,19,178,0,2,0,0,0
A,19,179,0,2,0,0,0
A,19,180,0,2,0,0,0
A,19,181,0,2,0,0,0
A,19,182,0,2,0,0,0
A,19,183,0,2,0,0,0
A,19,184,0,2,0,0,0
A,19,185,0,2,0,0,0
A,19,186,0,2,0,0,0
A,19,187,0,2,0,0,0
A,19,188,0,2,0,0,0
A,19,189,0,2,0,0,0
A,19,190,0,2,0,0,0
A,19,191,0,2,0,0,0
A,19,192,0,2,0,0,0
A,19,193,0,2,0,0,0
A,19,194,0,2,0,0,0
A,19,195,0,2,0,0,0
A,19,196,0,2,0,0,0
A,19,197,0,2,0,0,0
A,19,198,0,2,0,0,0
A,19,199,0,2,0,0,0
A,19,200,0,2,0,0,0
A,19,201,0,2,0,0,0
A,19,202,0,2,0,0,0
A,19,203,0,2,0,0,0
A,19,204,0,2,0,0,0
A,19,205,0,2,0,0,0
A,19,206,0,2,0,0,0
A,19,207,0,2,0,0,0
A,19,208,0,2,0,0,0
A,19,209,0,2,0,0,0
A,19,210,0,2,0,0,0
A,19,211,0,2,0,0,0
A,19,212,0,2,0,0,0
A,19,213,0,2,0,0,0
A,19,214,0,2,0,0,0
A,19,215,0,2,0,0,0
A,19,216,0,2,0,0,0
A,19,217,0,2,0,0,0
A,19,218,0,2,0,0,0
A,19,219,0,2,0,0,0
A,19,220,0,2,0,0,0
A,19,221,0,2,0,0,0
A,19,222,0,2,0,0,0
A,19,223,0,2,0,0,0
A,19,224,0,2,0,0,0
A,19,225,0,2,0,0,0
A,19,226,0,2,0,0,0
A,19,227,0,2,0,0,0
A,19,228,0,2,0,0,0
A,19,229,0,2,0,0,0
A,19,230,0,2,0,0,0
A,19,231,0,2,0,0,0
A,19,232,0,2,0,0,0
A,19,233,0,2,0,0,0
A,19,234,0,2,0,0,0
A,19,235,0,2,0,0,0
A,19,236,0,2,0,0,0
A,19,237,0,2,0,0,0
A,19,238,0,2,0,0,0
A,19,239,0,2,0,0,0
A,19,240,0,2,0,0,0
A,19,241,0,2,0,0,0
A,19,242,0,2,0,0,0
A,19,243,0,2,0,0,0
A,19,244,0,2,0,0,0
A,19,245,0,2,0,0,0
A,19,246,0,2,0,0,0
A,19,247,0,2,0,0,0
A,19,248,0,2,0,0,0
A,19,249,0,2,0,0,0
A,19,250,0,2,0,0,0
A,19,251,0,2,0,0,0
A,19,252,0,2,0,0,0
A,19,253,0,2,0,0,0
A,19,254,0,2,0,0,0
A,19,255,0,2,0,0,0
A,19,256,0,2,0,0,0
A,19,257,0,2,0,0,0
A,19,258,0,2,0,0,0
A,19,259,0,2,0,0,0
A,19,260,0,2,0,0,0
A,19,261,0,2,0,0,0
A,19,262,0,2,0,0,0
A,19,263,0,2,0,0,0
A,19,264,0,2,0,0,0
A,19,265,0,2,0,0,0
A,19,266,0,2,0,0,0
A,19,267,0,2,0,0,0
A,19,268,0,2,0,0,0
A,19,269,0,2,0,0,0
A,19,270,0,2,0,0,0
A,19,271,0,2,0,0,0
A,19,272,0,2,0,0,0
A,19,273,0,2,0,0,0
A,19,274,0,2,0,0,0
A,19,275,0,2,0,0,0
A,19,276,0,2,0,0,0
A,19,277,0,2,0,0,0
A,19,278,0,2,0,0,0
A,19,279,0,2,0,0,0
A,19,280,0,2,0,0,0
A,19,281,0,2,0,0,0
A,19,282,0,2,0,0,0
A,19,283,0,2,0,0,0
A,19,284,0,2,0,0,0
A,19,285,0,2,0,0,0
A,19,286,0,2,0,0,0
A,19,287,0,2,0,0,0
A,19,288,0,2,0,0,0
A,19,289,0,2,0,0,0
A,19,290,0,2,0,0,0
A,19,291,0,2,0,0,0
A,19,292,0,2,0,0,0
A,19,293,0,2,0,0,0
A,19,294,0,2,0,0,0
A,19,295,0,2,0,0,0
A,19,296,0,2,0,0,0
A,19,297,0,2,0,0,0
A,19,298,0,2,0,0,0
A,19,299,0,2,0,0,0
A,19,300,0,2,0,0,0
A,19,301,0,2,0,0,0
A,19,302,0,2,0,0,0
A,19,303,0,2,0,0,0
A,19,304,0,2,0,0,0
A,19,305,0,2,0,0,0
A,19,306,0,2,0,0,0
A,19,307,0,2,0,0,0
A,19,308,0,2,0,0,0
A,19,309,0,2,0,0,0
A,19,310,0,2,0,0,0
A,19,311,0,2,0,0,0
A,19,312,0,2,0,0,0
A,19,313,0,2,0,0,0
A,19,314,0,2,0,0,0
A,19,315,0,2,0,0,0
A,19,316,0,2,0,0,0
A,19,317,0,2,0,0,0
A,19,318,0,2,0,0,0
A,19,319,0,2,0,0,0
A,19,320,0,2,0,0,0
A,19,321,0,2,0,0,0
A,19,322,0,2,0,0,0
A,19,323,0,2,0,0,0
A,19,324,0,2,0,0,0
A,19,325,0,2,0,0,0
A,19,326,0,2,0,0,0
A,19,327,0,2,0,0,0
A,19,328,0,2,0,0,0
A,19,329,0,2,0,0,0
A,19,330,0,2,0,0,0
A,19,331,0,2,0,0,0
A,19,332,0,2,0,0,0
A,19,333,0,2,0,0,0
A,19,334,0,2,0,0,0
A,19,335,0,2,0,0,0
A,19,336,0,2,0,0,0
A,19,337,0,2,0,0,0
A,19,338,0,2,0,0,0
A,19,339,0,2,0,0,0
A,19,340,0,2,0,0,0
A,19,341,0,2,0,0,0
A,19,342,0,2,0,0,0
A,19,343,0,2,0,0,0
A,19,344,0,2,0,0,0
A,19,345,0,2,0,0,0
A,19,346,0,2,0,0,0
A,19,347,0,2,0,0,0
A,19,348,0,2,0,0,0
A,19,349,0,2,0,0,0
A,19,350,0,2,0,0,0
A,19,351,0,2,0,0,0
A,19,352,0,2,0,0,0
A,19,353,0,2,0,0,0
A,19,354,0,2,0,0,0
A,19,355,0,2,0,0,0
A,19,356,0,2,0,0,0
A,19,357,0,2,0,0,0
A,19,358,0,2,0,0,0
A,19,359,0,2,0,0,0
A,19,360,0,2,0,0,0
A,19,361,0,2,0,0,0
A,19,362,0,2,0,0,0
A,19,363,0,2,0,0,0
A,19,364,0,2,0,0,0
A,19,365,0,2,0,0,0
A,19,366,0,2,0,0,0
A,19,367,0,2,0,0,0
A,19,368,0,2,0,0,0
A,19,369,0,2,0,0,0
A,19,370,0,2,0,0,0
A,19,371,0,2,0,0,0
A,19,372,0,2,0,0,0
A,19,373,0,2,0,0,0
A,19,374,0,2,0,0,0
A,19,375,0,2,0,0,0
A,19,376,0,2,0,0,0
A,19,377,0,2,0,0,0
A,19,378,0,2,0,0,0
A,19,379,0,2,0,0,0
A,19,380,0,2,0,0,0
A,19,381,0,2,0,0,0
A,19,382,0,2,0,0,0
A,19,383,0,2,0,0,0
A,19,384,0,2,0,0,0
A,19,385,0,2,0,0,0
A,19,386,0,2,0,0,0
A,19,387,0,2,0,0,0
A,19,388,0,2,0,0,0
A,19,389,0,2,0,0,0
A,19,390,0,2,0,0,0
A,19,391,0,2,0,0,0
A,19,392,0,2,0,0,0
A,19,393,0,2,0,0,0
A,19,394,0,2,0,0,0
A,19,395,0,2,0,0,0
A,19,396,0,2,0,0,0
A,19,397,0,2,0,0,0
A,19,398,0,2,0,0,0
A,19,399,0,2,0,0,0
A,19,400,0,2,0,0,0
A,19,401,0,2,0,0,0
A,19,402,0,2,0,0,0
A,19,403,0,2,0,0,0
A,19,404,0,2,0,0,0
A,19,405,0,2,0,0,0
A,19,406,0,2,0,0,0
A,19,407,0,2,0,0,0
A,19,408,0,2,0,0,0
A,19,409,0,2,0,0,0
A,19,410,0,2,0,0,0
A,19,411,0,2,0,0,0
A,19,412,0,2,0,0,0
A,19,413,0,2,0,0,0
A,19,414,0,2,0,0,0
A,19,415,0,2,0,0,0
A,19,416,0,2,0,0,0
A,19,417,0,2,0,0,0
A,19,418,0,2,0,0,0
A,19,419,0,2,0,0,0
A,19,420,0,2,0,0,0
A,19,421,0,2,0,0,0
A,19,422,0,2,0,0,0
A,19,423,0,2,0,0,0
A,19,424,0,2,0,0,0
A,19,425,0,2,0,0,0
A,19,426,0,2,0,0,0
A,19,427,0,2,0,0,0
A,19,428,0,2,0,0,0
A,19,429,0,2,0,0,0
A,19,430,0,2,0,0,0
A,19,431,0,2,0,0,0
A,19,432,0,2,0,0,0
A,19,433,0,2,0,0,0
A,19,434,0,2,0,0,0
A,19,435,0,2,0,0,0
A,19,436,0,2,0,0,0
A,19,437,0,2,0,0,0
A,19,438,0,2,0,0,0
A,19,439,0,2,0,0,0
A,19,440,0,2,0,0,0
A,19,441,0,2,0,0,0
A,19,442,0,2,0,0,0
A,19,443,0,2,0,0,0
A,19,444,0,2,0,0,0
A,19,445,0,2,0,0,0
A,19,446,0,2,0,0,0
A,19,447,0,2,0,0,0
A,19,448,0,2,0,0,0
A,19,449,0,2,0,0,0
A,19,450,0,2,0,0,0
A,19,451,0,2,0,0,0
A,19,452,0,1,0,0,1
A,19,453,0,1,0,0,1
A,19,454,0,1,0,0,1
A,19,455,0,1,0,0,1
A,19,456,0,2,0,0,0
A,19,457,0,2,0,0,0
A,19,458,0,2,0,0,0
A,19,459,0,2,0,0,0
A,19,460,0,2,0,0,0
A,19,461,0,2,0,0,0
A,19,462,0,2,0,0,0
A,19,463,0,2,0,0,0
A,19,464,0,2,0,0,0
A,19,465,0,2,0,0,0
A,19,466,0,2,0,0,0
A,19,467,0,2,0,0,0
A,19,468,0,2,0,0,0
A,19,469,0,2,0,0,0
A,19,470,0,2,0,0,0
A,19,471,0,2,0,0,0
A,19,472,0,2,0,0,0
A,19,473,0,2,0,0,0
A,19,474,0,2,0,0,0
A,19,475,0,2,0,0,0
A,19,476,0,2,0,0,0
A,19,477,0,2,0,0,0
A,19,478,0,2,0,0,0
A,19,479,0,2,0,0,0
A,19,480,0,2,0,0,0
A,19,481,0,2,0,0,0
A,19,482,0,2,0,0,0
A,19,483,0,2,0,0,0
A,19,484,0,2,0,0,0
A,19,485,0,2,0,0,0
A,19,486,0,1,0,0,1
A,19,487,0,1,0,0,1
A,19,488,0,1,0,0,1
A,19,489,0,1,0,0,1
A,19,490,0,1,0,0,1
A,19,491,0,1,0,0,1
A,19,492,0,1,0,0,1
A,19,493,0,1,0,0,1
A,19,494,0,1,0,0,1
A,19,495,0,1,0,0,1
A,19,496,0,1,0,0,1
A,19,497,0,1,0,0,1
A,19,498,0,2,0,0,0
A,19,499,0,2,0,0,0
A,19,500,0,2,0,0,0
A,19,501,0,2,0,0,0
A,19,502,0,2,0,0,0
A,19,503,0,2,0,0,0
A,19,504,0,2,0,0,0
A,19,505,0,2,0,0,0
A,19,506,0,2,0,0,0
A,19,507,1,1,0,0,0
A,19,508,1,1,0,0,0
A,19,509,1,1,0,0,0
A,19,510,1,1,0,0,0
A,19,511,1,1,0,0,0
A,19,512,1,1,0,0,0
A,19,513,1,1,0,0,0
A,19,514,1,1,0,0,0
A,19,515,1,1,0,0,0
A,19,516,1,1,0,0,0
A,19,517,1,1,0,0,0
A,19,518,1,1,0,0,0
A,19,519,1,1,0,0,0
A,19,520,1,1,0,0,0
A,19,521,1,1,0,0,0
A,19,522,1,1,0,0,0
A,19,523,1,1,0,0,0
A,19,524,1,1,0,0,0
A,19,525,1,1,0,0,0
A,19,526,1,1,0,0,0
A,19,527,1,1,0,0,0
A,19,528,1,1,0,0,0
A,19,529,1,1,0,0,0
A,19,530,1,1,0,0,0
A,19,531,1,1,0,0,0
A,19,532,1,1,0,0,0
A,19,533,1,1,0,0,0
A,19,534,1,1,0,0,0
A,19,535,1,1,0,0,0
A,19,536,1,1,0,0,0
A,19,537,1,1,0,0,0
A,19,538,1,1,0,0,0
A,19,539,1,1,0,0,0
A,19,540,1,1,0,0,0
A,19,541,1,1,0,0,0
A,19,542,1,1,0,0,0
A,19,543,1,1,0,0,0
A,19,544,1,1,0,0,0
A,19,545,1,1,0,0,0
A,19,546,1,1,0,0,0
A,19,547,1,1,0,0,0
A,19,548,1,1,0,0,0
A,19,549,1,1,0,0,0
A,19,550,1,1,0,0,0
A,19,551,1,1,0,0,0
A,19,552,1,1,0,0,0
A,19,553,1,1,0,0,0
A,19,554,1,1,0,0,0
A,19,555,1,1,0,0,0
A,19,556,1,1,0,0,0
A,19,557,1,1,0,0,0
A,19,558,1,1,0,0,0
A,19,559,1,1,0,0,0
A,19,560,1,1,0,0,0
A,19,561,1,1,0,0,0
A,19,562,1,1,0,0,0
A,19,563,1,1,0,0,0
A,19,564,1,1,0,0,0
A,19,565,1,1,0,0,0
A,19,566,1,1,0,0,0
A,19,567,1,1,0,0,0
A,19,568,1,1,0,0,0
A,19,569,1,1,0,0,0
A,19,570,1,1,0,0,0
A,19,571,1,1,0,0,0
A,19,572,1,1,0,0,0
A,19,573,1,1,0,0,0
A,19,574,1,1,0,0,0
A,19,575,1,1,0,0,0
A,19,576,1,1,0,0,0
A,19,577,1,1,0,0,0
A,19,578,1,1,0,0,0
A,19,579,1,1,0,0,0
A,19,580,1,1,0,0,0
A,19,581,1,1,0,0,0
A,19,582,1,1,0,0,0
A,19,583,1,1,0,0,0
A,19,584,1,1,0,0,0
A,19,585,1,1,0,0,0
A,19,586,1,0,0,0,1
A,19,587,1,0,0,0,1
A,19,588,1,0,0,0,1
A,19,589,1,0,0,0,1
A,19,590,2,0,0,0,0
A,19,591,2,0,0,0,0
A,19,592,2,0,0,0,0
A,19,593,2,0,0,0,0
A,19,594,2,0,0,0,0
A,19,595,2,0,0,0,0
A,19,596,2,0,0,0,0
A,19,597,2,0,0,0,0
A,19,598,2,0,0,0,0
A,19,599,2,0,0,0,0
A,19,600,2,0,0,0,0
A,19,601,2,0,0,0,0
A,19,602,2,0,0,0,0
A,19,603,2,0,0,0,0
A,19,604,2,0,0,0,0
A,19,605,1,1,0,0,0
A,19,606,1,1,0,0,0
A,19,607,1,1,0,0,0
A,19,608,1,1,0,0,0
A,19,609,1,1,0,0,0
A,19,610,1,1,0,0,0
A,19,611,1,1,0,0,0
A,19,612,1,1,0,0,0
A,19,613,1,1,0,0,0
A,19,614,1,1,0,0,0
A,19,615,1,1,0,0,0
A,19,616,1,1,0,0,0
A,19,617,1,1,0,0,0
A,19,618,1,1,0,0,0
A,19,619,1,1,0,0,0
A,19,620,1,1,0,0,0
A,19,621,1,1,0,0,0
A,19,622,1,1,0,0,0
A,19,623,1,1,0,0,0
A,19,624,1,1,0,0,0
A,19,625,1,1,0,0,0
A,19,626,1,1,0,0,0
A,19,627,1,1,0,0,0
A,19,628,1,1,0,0,0
A,19,629,1,1,0,0,0
A,19,630,2,0,0,0,0
A,19,631,2,0,0,0,0
A,19,632,2,0,0,0,0
A,19,633,2,0,0,0,0
A,19,634,2,0,0,0,0
A,19,635,2,0,0,0,0
A,19,636,1,0,0,1,0
A,19,637,1,0,0,1,0
A,19,638,1,0,0,1,0
A,19,639,1,0,0,1,0
A,19,640,1,0,0,1,0
A,19,641,1,0,0,1,0
A,19,642,1,0,0,1,0
A,19,643,1,0,0,1,0
A,19,644,1,0,0,1,0
A,19,645,1,0,0,1,0
A,19,646,1,0,0,1,0
A,19,647,1,0,0,1,0
A,19,648,1,0,0,1,0
A,19,649,1,0,0,1,0
A,19,650,1,0,0,1,0
A,19,651,1,0,1,0,0
A,19,652,1,0,1,0,0
A,19,653,1,0,1,0,0
A,19,654,1,0,1,0,0
A,19,655,1,0,1,0,0
A,19,656,1,0,1,0,0
A,19,657,1,0,1,0,0
A,19,658,1,0,1,0,0
A,19,659,1,0,1,0,0
A,19,660,1,0,1,0,0
A,19,661,1,0,1,0,0
A,19,662,1,0,1,0,0
A,19,663,1,0,0,1,0
A,19,664,1,0,0,1,0
A,19,665,1,0,0,1,0
A,19,666,1,0,0,1,0
A,19,667,1,0,0,1,0
A,19,668,1,0,0,1,0
A,19,669,1,0,0,1,0
A,19,670,1,0,0,1,0
A,19,671,1,0,0,1,0
A,19,672,1,0,0,1,0
A,19,673,1,0,0,1,0
A,19,674,1,0,0,1,0
A,19,675,1,0,0,1,0
A,19,676,1,0,0,1,0
A,19,677,1,0,0,1,0
A,19,678,1,0,0,1,0
A,19,679,1,0,0,1,0
A,19,680,1,0,0,1,0
A,19,681,1,0,0,1,0
A,19,682,1,0,0,1,0
A,19,683,1,0,0,1,0
A,19,684,1,0,0,1,0
A,19,685,1,0,0,1,0
A,19,686,1,0,0,1,0
A,19,687,1,0,0,1,0
A,19,688,1,0,0,1,0
A,19,689,1,0,0,1,0
A,19,690,1,0,0,1,0
A,19,691,1,0,0,1,0
A,19,692,1,0,0,1,0
A,19,693,1,0,0,1,0
A,19,694,1,0,0,1,0
A,19,695,1,0,0,1,0
A,19,696,1,0,0,1,0
A,19,697,1,0,0,1,0
A,19,698,1,0,0,1,0
A,19,699,1,0,0,1,0
A,19,700,1,0,0,1,0
A,19,701,1,0,0,1,0
A,19,702,1,0,0,1,0
A,19,703,1,0,0,1,0
A,19,704,1,0,0,1,0
A,19,705,1,0,0,1,0
A,19,706,1,0,0,1,0
A,19,707,1,0,0,1,0
A,19,708,1,0,0,1,0
A,19,709,1,0,0,1,0
A,19,710,1,0,0,1,0
A,19,711,1,0,0,1,0
A,19,712,1,0,0,1,0
A,19,713,1,0,1,0,0
A,19,714,1,0,1,0,0
A,19,715,1,0,1,0,0
A,19,716,1,0,1,0,0
A,19,717,1,0,1,0,0
A,19,718,1,0,1,0,0
A,19,719,1,0,1,0,0
A,19,720,1,1,0,0,0
A,19,721,1,1,0,0,0
A,19,722,1,1,0,0,0
A,19,723,1,1,0,0,0
A,19,724,1,1,0,0,0
A,19,725,1,1,0,0,0
A,19,726,1,0,0,0,1
A,19,727,1,0,0,0,1
A,19,728,1,0,0,0,1
A,19,729,1,0,0,0,1
A,19,730,1,0,0,0,1
A,19,731,1,0,0,0,1
A,19,732,1,0,0,0,1
A,19,733,1,0,0,0,1
A,19,734,1,0,1,0,0
A,19,735,1,0,1,0,0
A,19,736,1,0,1,0,0
A,19,737,1,1,0,0,0
A,19,738,1,1,0,0,0
A,19,739,1,1,0,0,0
A,19,740,1,1,0,0,0
A,19,741,1,1,0,0,0
A,19,742,1,1,0,0,0
A,19,743,1,1,0,0,0
A,19,744,1,1,0,0,0
A,19,745,1,1,0,0,0
A,19,746,1,1,0,0,0
A,19,747,1,1,0,0,0
A,19,748,1,1,0,0,0
A,19,749,1,1,0,0,0
A,19,750,1,1,0,0,0
A,19,751,1,1,0,0,0
A,19,752,1,1,0,0,0
A,19,753,1,1,0,0,0
A,19,754,1,1,0,0,0
A,19,755,1,1,0,0,0
A,19,756,1,1,0,0,0
A,19,757,1,1,0,0,0
A,19,758,1,1,0,0,0
A,19,759,1,1,0,0,0
A,19,760,1,1,0,0,0
A,19,761,1,1,0,0,0
A,19,762,1,1,0,0,0
A,19,763,1,1,0,0,0
A,19,764,1,1,0,0,0
A,19,765,1,1,0,0,0
A,19,766,1,1,0,0,0
A,19,767,1,1,0,0,0
A,19,768,1,1,0,0,0
A,19,769,1,1,0,0,0
A,19,770,1,1,0,0,0
A,19,771,1,1,0,0,0
A,19,772,1,1,0,0,0
A,19,773,1,1,0,0,0
A,19,774,1,1,0,0,0
A,19,775,1,1,0,0,0
A,19,776,1,1,0,0,0
A,19,777,1,1,0,0,0
A,19,778,1,1,0,0,0
A,19,779,1,1,0,0,0
A,19,780,1,0,1,0,0
A,19,781,1,0,1,0,0
A,19,782,1,0,1,0,0
A,19,783,1,0,1,0,0
A,19,784,1,0,1,0,0
A,19,785,1,0,1,0,0
A,19,786,1,0,1,0,0
A,19,787,1,0,1,0,0
A,19,788,1,0,1,0,0
A,19,789,1,0,1,0,0
A,19,790,1,0,1,0,0
A,19,791,1,0,1,0,0
A,19,792,1,0,1,0,0
A,19,793,1,0,1,0,0
A,19,794,1,0,1,0,0
A,19,795,1,0,1,0,0
A,19,796,1,0,1,0,0
A,19,797,1,0,1,0,0
A,19,798,1,0,1,0,0
A,19,799,1,0,1,0,0
A,19,800,1,0,1,0,0
A,19,801,1,0,1,0,0
A,19,802,1,0,1,0,0
A,19,803,1,0,1,0,0
A,19,804,1,0,1,0,0
A,19,805,2,0,0,0,0
A,19,806,2,0,0,0,0
A,19,807,2,0,0,0,0
A,19,808,2,0,0,0,0
A,19,809,2,0,0,0,0
A,19,810,2,0,0,0,0
A,19,811,2,0,0,0,0
A,19,812,2,0,0,0,0
A,19,813,2,0,0,0,0
A,19,814,2,0,0,0,0
A,19,815,2,0,0,0,0
A,19,816,2,0,0,0,0
A,19,817,2,0,0,0,0
A,19,818,2,0,0,0,0
A,19,819,2,0,0,0,0
A,19,820,2,0,0,0,0
A,19,821,2,0,0,0,0
A,19,822,2,0,0,0,0
A,19,823,2,0,0,0,0
A,19,824,2,0,0,0,0
A,19,825,2,0,0,0,0
A,19,826,2,0,0,0,0
A,19,827,2,0,0,0,0
A,19,828,2,0,0,0,0
A,19,829,2,0,0,0,0
A,19,830,2,0,0,0,0
A,19,831,2,0,0,0,0
A,19,832,2,0,0,0,0
A,19,833,1,0,1,0,0
A,19,834,1,0,1,0,0
A,19,835,1,0,1,0,0
A,19,836,1,0,1,0,0
A,19,837,1,0,1,0,0
A,19,838,1,0,1,0,0
A,19,839,1,0,1,0,0
A,19,840,1,0,1,0,0
A,19,841,1,0,1,0,0
A,19,842,1,0,1,0,0
A,19,843,1,0,1,0,0
A,19,844,1,0,1,0,0
A,19,845,1,0,1,0,0
A,19,846,1,0,1,0,0
A,19,847,1,0,1,0,0
A,19,848,1,0,1,0,0
A,19,849,1,0,1,0,0
A,19,850,1,0,1,0,0
A,19,851,1,0,1,0,0
A,19,852,1,0,1,0,0
A,19,853,1,0,1,0,0
A,19,854,1,0,1,0,0
A,19,855,1,0,1,0,0
A,19,856,1,1,0,0,0
A,19,857,1,1,0,0,0
A,19,858,1,1,0,0,0
A,19,859,1,1,0,0,0
A,19,860,1,1,0,0,0
A,19,861,1,1,0,0,0
A,19,862,1,1,0,0,0
A,19,863,1,1,0,0,0
A,19,864,1,1,0,0,0
A,19,865,1,1,0,0,0
A,19,866,1,1,0,0,0
A,19,867,1,1,0,0,0
A,19,868,1,1,0,0,0
A,19,869,1,1,0,0,0
A,19,870,1,1,0,0,0
A,19,871,1,1,0,0,0
A,19,872,1,1,0,0,0
A,19,873,1,1,0,0,0
A,19,874,1,1,0,0,0
A,19,875,1,1,0,0,0
A,19,876,1,1,0,0,0
A,19,877,1,1,0,0,0
A,19,878,1,1,0,0,0
A,19,879,1,1,0,0,0
A,19,880,1,1,0,0,0
A,19,881,1,1,0,0,0
A,19,882,1,1,0,0,0
A,19,883,1,0,1,0,0
A,19,884,1,0,1,0,0
A,19,885,1,0,1,0,0
A,19,886,1,0,1,0,0
A,19,887,1,0,1,0,0
A,19,888,1,0,1,0,0
A,19,889,1,0,1,0,0
A,19,890,1,0,1,0,0
A,19,891,1,0,1,0,0
A,19,892,1,0,1,0,0
A,19,893,1,0,1,0,0
A,19,894,1,0,1,0,0
A,19,895,1,0,1,0,0
A,19,896,1,0,1,0,0
A,19,897,1,0,1,0,0
A,19,898,1,0,1,0,0
A,19,899,1,0,1,0,0
A,19,900,1,0,1,0,0
A,19,901,1,0,1,0,0
A,19,902,1,0,1,0,0
A,19,903,1,0,1,0,0
A,19,904,1,0,1,0,0
A,19,905,1,0,1,0,0
A,19,906,1,0,1,0,0
A,19,907,1,0,1,0,0
A,19,908,1,0,1,0,0
A,19,909,2,0,0,0,0
A,19,910,2,0,0,0,0
A,19,911,2,0,0,0,0
A,19,912,2,0,0,0,0
A,19,913,2,0,0,0,0
A,19,914,2,0,0,0,0
A,19,915,2,0,0,0,0
A,19,916,2,0,0,0,0
A,19,917,1,1,0,0,0
A,19,918,1,1,0,0,0
A,19,919,1,1,0,0,0
A,19,920,1,1,0,0,0
A,19,921,1,1,0,0,0
A,19,922,1,1,0,0,0
A,19,923,1,1,0,0,0
A,19,924,1,1,0,0,0
A,19,925,1,1,0,0,0
A,19,926,1,1,0,0,0
A,19,927,1,1,0,0,0
A,19,928,1,1,0,0,0
A,19,929,1,1,0,0,0
A,19,930,1,1,0,0,0
A,19,931,1,1,0,0,0
A,19,932,1,1,0,0,0
A,19,933,1,1,0,0,0
A,19,934,1,1,0,0,0
A,19,935,1,1,0,0,0
A,19,936,1,1,0,0,0
A,19,937,1,1,0,0,0
A,19,938,1,1,0,0,0
A,19,939,1,1,0,0,0
A,19,940,1,1,0,0,0
A,19,941,1,1,0,0,0
A,19,942,1,1,0,0,0
A,19,943,1,1,0,0,0
A,19,944,1,1,0,0,0
A,19,945,1,1,0,0,0
A,19,946,1,1,0,0,0
A,19,947,1,1,0,0,0
A,19,948,1,1,0,0,0
A,19,949,1,1,0,0,0
A,19,950,1,1,0,0,0
A,19,951,1,1,0,0,0
A,19,952,1,1,0,0,0
A,19,953,1,1,0,0,0
A,19,954,1,1,0,0,0
A,19,955,1,1,0,0,0
A,19,956,1,1,0,0,0
A,19,957,1,1,0,0,0
A,19,958,1,1,0,0,0
A,19,959,1,1,0,0,0
A,19,960,1,1,0,0,0
A,19,961,1,1,0,0,0
A,19,962,1,1,0,0,0
A,19,963,1,1,0,0,0
A,19,964,1,1,0,0,0
A,19,965,1,1,0,0,0
A,19,966,1,1,0,0,0
A,19,967,1,1,0,0,0
A,19,968,1,1,0,0,0
A,19,969,1,1,0,0,0
A,19,970,1,1,0,0,0
A,19,971,1,1,0,0,0
A,19,972,2,0,0,0,0
A,19,973,2,0,0,0,0
A,19,974,1,0,0,0,1
A,19,975,1,0,0,0,1
A,19,976,1,0,0,0,1
A,19,977,1,0,0,0,1
A,19,978,1,0,0,0,1
A,19,979,1,0,0,0,1
A,19,980,1,0,0,0,1
A,19,981,1,0,0,0,1
A,19,982,1,0,0,0,1
A,19,983,1,0,0,0,1
A,19,984,1,0,0,0,1
A,19,985,1,0,0,0,1
A,19,986,1,0,0,0,1
A,19,987,1,0,0,0,1
A,19,988,1,0,0,0,1
A,19,989,1,0,0,0,1
A,19,990,1,0,0,0,1
A,19,991,1,0,0,0,1
A,19,992,1,0,0,0,1
A,19,993,1,0,0,0,1
A,19,994,1,0,0,0,1
A,19,995,1,0,0,0,1
A,19,996,1,0,0,0,1
A,19,997,1,0,0,0,1
A,19,998,1,0,0,0,1
A,19,999,1,0,0,0,1
A,19,1000,1,0,0,0,1
A,19,1001,1,0,0,0,1
A,19,1002,1,0,0,0,1
A,19,1003,1,0,0,0,1
A,19,1004,1,0,0,0,1
A,19,1005,1,0,0,0,1
