House,Day,Minute,Occupant-1 Activity,Occupant-2 Activity
A,18,1093,23,2
A,18,1094,23,2
A,18,1095,23,2
A,18,1096,23,2
A,18,1097,23,2
A,18,1098,23,2
A,18,1099,23,2
A,18,1100,23,2
A,18,1101,23,2
A,18,1102,23,2
A,18,1103,23,2
A,18,1104,23,2
A,18,1105,23,2
A,18,1106,23,2
A,18,1107,23,2
A,18,1108,23,2
A,18,1109,23,2
A,18,1110,23,2
A,18,1111,23,2
A,18,1112,23,2
A,18,1113,23,2
A,18,1114,23,2
A,18,1115,23,2
A,18,1116,23,2
A,18,1117,23,2
A,18,1118,23,2
A,18,1119,23,2
A,18,1120,23,2
A,18,1121,23,2
A,18,1122,23,2
A,18,1123,23,2
A,18,1124,23,2
A,18,1125,23,2
A,18,1126,23,2
A,18,1127,23,2
A,18,1128,23,2
A,18,1129,23,2
A,18,1130,23,2
A,18,1131,23,2
A,18,1132,23,2
A,18,1133,23,2
A,18,1134,10,2
A,18,1135,10,2
A,18,1136,10,2
A,18,1137,10,2
A,18,1138,10,2
A,18,1139,10,2
A,18,1140,10,2
A,18,1141,10,2
A,18,1142,10,2
A,18,1143,10,2
A,18,1144,10,2
A,18,1145,10,2
A,18,1146,10,2
A,18,1147,10,2
A,18,1148,10,2
A,18,1149,15,2
A,18,1150,15,2
A,18,1151,15,2
A,18,1152,13,2
A,18,1153,13,2
A,18,1154,13,2
A,18,1155,13,2
A,18,1156,13,2
A,18,1157,13,2
A,18,1158,13,2
A,18,1159,13,2
A,18,1160,13,2
A,18,1161,13,2
A,18,1162,13,2
A,18,1163,13,2
A,18,1164,13,2
A,18,1165,13,2
A,18,1166,13,2
A,18,1167,13,2
A,18,1168,13,2
A,18,1169,13,2
A,18,1170,13,2
A,18,1171,13,2
A,18,1172,13,2
A,18,1173,13,2
A,18,1174,13,2
A,18,1175,13,2
A,18,1176,13,2
A,18,1177,13,2
A,18,1178,13,2
A,18,1179,13,2
A,18,1180,13,2
A,18,1181,13,2
A,18,1182,13,2
A,18,1183,13,2
A,18,1184,13,2
A,18,1185,13,2
A,18,1186,13,2
A,18,1187,13,2
A,18,1188,13,2
A,18,1189,13,2
A,18,1190,13,2
A,18,1191,13,2
A,18,1192,13,2
A,18,1193,13,2
A,18,1194,13,2
A,18,1195,13,2
A,18,1196,13,2
A,18,1197,13,2
A,18,1198,13,2
A,18,1199,13,2
A,18,1200,13,2
A,18,1201,13,2
A,18,1202,13,2
A,18,1203,13,2
A,18,1204,13,2
A,18,1205,13,2
A,18,1206,13,2
A,18,1207,13,2
A,18,1208,13,2
A,18,1209,13,2
A,18,1210,13,2
A,18,1211,13,2
A,18,1212,13,2
A,18,1213,13,2
A,18,1214,13,2
A,18,1215,13,2
A,18,1216,13,2
A,18,1217,13,2
A,18,1218,13,2
A,18,1219,13,2
A,18,1220,13,2
A,18,1221,13,2
A,18,1222,13,2
A,18,1223,13,2
A,18,1224,13,2
A,18,1225,13,2
A,18,1226,13,2
A,18,1227,13,2
A,18,1228,13,2
A,18,1229,13,2
A,18,1230,13,2
A,18,1231,13,2
A,18,1232,13,2
A,18,1233,13,2
A,18,1234,13,2
A,18,1235,13,2
A,18,1236,13,2
A,18,1237,13,2
A,18,1238,13,2
A,18,1239,13,2
A,18,1240,13,2
A,18,1241,13,2
A,18,1242,13,2
A,18,1243,13,2
A,18,1244,13,2
A,18,1245,13,2
A,18,1246,13,2
A,18,1247,13,2
A,18,1248,13,2
A,18,1249,13,2
A,18,1250,13,2
A,18,1251,13,2
A,18,1252,13,2
A,18,1253,13,2
A,18,1254,13,2
A,18,1255,13,2
A,18,1256,13,2
A,18,1257,13,2
A,18,1258,13,2
A,18,1259,13,2
A,18,1260,13,2
A,18,1261,13,2
A,18,1262,13,2
A,18,1263,13,2
A,18,1264,13,2
A,18,1265,13,2
A,18,1266,13,2
A,18,1267,13,2
A,18,1268,13,2
A,18,1269,13,2
A,18,1270,13,2
A,18,1271,13,2
A,18,1272,13,2
A,18,1273,13,2
A,18,1274,13,2
A,18,1275,13,2
A,18,1276,13,2
A,18,1277,13,2
A,18,1278,13,2
A,18,1279,13,2
A,18,1280,13,2
A,18,1281,22,2
A,18,1282,22,2
A,18,1283,22,2
A,18,1284,22,2
A,18,1285,22,2
A,18,1286,22,2
A,18,1287,22,2
A,18,1288,22,2
A,18,1289,7,2
A,18,1290,7,2
A,18,1291,7,2
A,18,1292,7,2
A,18,1293,7,2
A,18,1294,7,2
A,18,1295,7,2
A,18,1296,7,2
A,18,1297,7,2
A,18,1298,7,2
A,18,1299,7,2
A,18,1300,7,2
A,18,1301,7,2
A,18,1302,7,2
A,18,1303,7,2
A,18,1304,7,2
A,18,1305,7,2
A,18,1306,7,2
A,18,1307,7,2
A,18,1308,7,2
A,18,1309,7,2
A,18,1310,7,2
A,18,1311,7,2
A,18,1312,7,2
A,18,1313,7,2
A,18,1314,7,2
A,18,1315,7,2
A,18,1316,7,2
A,18,1317,7,2
A,18,1318,8,2
A,18,1319,8,2
A,18,1320,8,2
A,18,1321,8,2
A,18,1322,8,2
A,18,1323,8,2
A,18,1324,8,2
A,18,1325,8,2
A,18,1326,8,2
A,18,1327,8,2
A,18,1328,8,2
A,18,1329,8,2
A,18,1330,8,2
A,18,1331,9,2
A,18,1332,9,2
A,18,1333,9,2
A,18,1334,9,2
A,18,1335,9,2
A,18,1336,9,2
A,18,1337,9,2
A,18,1338,12,2
A,18,1339,12,2
A,18,1340,12,2
A,18,1341,12,2
A,18,1342,12,2
A,18,1343,12,2
A,18,1344,12,2
A,18,1345,12,2
A,18,1346,12,2
A,18,1347,12,2
A,18,1348,12,2
A,18,1349,12,2
A,18,1350,12,2
A,18,1351,12,2
A,18,1352,12,2
A,18,1353,12,2
A,18,1354,12,2
A,18,1355,12,2
A,18,1356,12,2
A,18,1357,12,2
A,18,1358,12,2
A,18,1359,12,2
A,18,1360,12,2
A,18,1361,12,2
A,18,1362,12,2
A,18,1363,12,2
A,18,1364,12,2
A,18,1365,12,2
A,18,1366,22,2
A,18,1367,22,2
A,18,1368,22,2
A,18,1369,22,2
A,18,1370,22,2
A,18,1371,12,2
A,18,1372,12,2
A,18,1373,12,2
A,18,1374,12,2
A,18,1375,12,2
A,18,1376,12,2
A,18,1377,12,2
A,18,1378,12,2
A,18,1379,12,2
A,18,1380,12,2
A,18,1381,12,2
A,18,1382,12,2
A,18,1383,12,2
A,18,1384,12,2
A,18,1385,12,2
A,18,1386,12,12
A,18,1387,12,12
A,18,1388,12,12
A,18,1389,12,12
A,18,1390,12,27
A,18,1391,10,27
A,18,1392,10,27
A,18,1393,10,15
A,18,1394,12,15
A,18,1395,12,15
A,18,1396,12,12
A,18,1397,12,12
A,18,1398,12,12
A,18,1399,12,12
A,18,1400,12,12
A,18,1401,12,12
A,18,1402,12,12
A,18,1403,12,12
A,18,1404,12,12
A,18,1405,12,12
A,18,1406,12,12
A,18,1407,12,12
A,18,1408,12,12
A,18,1409,12,12
A,18,1410,12,12
A,18,1411,12,12
A,18,1412,12,12
A,18,1413,12,12
A,18,1414,12,12
A,18,1415,12,12
A,18,1416,12,12
A,18,1417,12,12
A,18,1418,12,12
A,18,1419,12,12
A,18,1420,12,12
A,18,1421,12,12
A,18,1422,12,12
A,18,1423,12,12
A,18,1424,12,12
A,18,1425,12,12
A,18,1426,12,12
A,18,1427,12,12
A,18,1428,12,12
A,18,1429,12,12
A,18,1430,12,12
A,18,1431,12,12
A,18,1432,12,12
A,18,1433,12,12
A,18,1434,12,12
A,18,1435,12,12
A,18,1436,12,12
A,18,1437,12,12
A,18,1438,12,12
A,18,1439,12,12
A,19,0,17,2
A,19,1,17,2
A,19,2,17,2
A,19,3,17,2
A,19,4,17,2
A,19,5,17,2
A,19,6,17,2
A,19,7,17,2
A,19,8,17,2
A,19,9,17,2
A,19,10,17,2
A,19,11,17,2
A,19,12,17,2
A,19,13,17,2
A,19,14,17,2
A,19,15,17,2
A,19,16,17,2
A,19,17,17,2
A,19,18,17,2
A,19,19,17,2
A,19,20,17,2
A,19,21,17,2
A,19,22,17,2
A,19,23,17,2
A,19,24,17,2
A,19,25,17,2
A,19,26,17,2
A,19,27,17,2
A,19,28,17,2
A,19,29,17,2
A,19,30,17,2
A,19,31,17,2
A,19,32,17,2
A,19,33,17,2
A,19,34,17,2
A,19,35,17,2
A,19,36,17,1
A,19,37,17,27
A,19,38,17,27
A,19,39,17,27
A,19,40,17,12
A,19,41,17,12
A,19,42,27,12
A,19,43,27,12
A,19,44,12,12
A,19,45,12,12
A,19,46,12,12
A,19,47,12,12
A,19,48,12,12
A,19,49,12,9
A,19,50,12,9
A,19,51,12,9
A,19,52,12,9
A,19,53,12,17
A,19,54,12,17
A,19,55,12,17
A,19,56,12,17
A,19,57,12,17
A,19,58,12,17
A,19,59,12,17
A,19,60,12,17
A,19,61,12,17
A,19,62,12,17
A,19,63,12,17
A,19,64,12,17
A,19,65,12,17
A,19,66,12,17
A,19,67,12,17
A,19,68,12,17
A,19,69,12,17
A,19,70,12,17
A,19,71,12,17
A,19,72,12,17
A,19,73,12,17
A,19,74,12,17
A,19,75,12,17
A,19,76,12,17
A,19,77,22,17
A,19,78,22,17
A,19,79,22,17
A,19,80,22,17
A,19,81,22,17
A,19,82,22,17
A,19,83,22,17
A,19,84,22,17
A,19,85,22,17
A,19,86,22,17
A,19,87,22,17
A,19,88,22,17
A,19,89,22,17
A,19,90,22,17
A,19,91,22,17
A,19,92,22,17
A,19,93,22,14
A,19,94,22,14
A,19,95,22,14
A,19,96,17,12
A,19,97,17,12
A,19,98,17,12
A,19,99,17,12
A,19,100,17,11
A,19,101,17,11
A,19,102,17,11
A,19,103,17,11
A,19,104,17,11
A,19,105,17,11
A,19,106,17,11
A,19,107,17,11
A,19,108,17,11
A,19,109,17,11
A,19,110,17,11
A,19,111,17,11
A,19,112,17,11
A,19,113,17,11
A,19,114,17,11
A,19,115,17,11
A,19,116,17,11
A,19,117,17,11
A,19,118,17,11
A,19,119,17,11
A,19,120,17,11
A,19,121,17,11
A,19,122,17,11
A,19,123,17,11
A,19,124,17,11
A,19,125,17,11
A,19,126,17,11
A,19,127,17,11
A,19,128,17,11
A,19,129,17,11
A,19,130,17,11
A,19,131,17,11
A,19,132,17,11
A,19,133,17,11
A,19,134,21,11
A,19,135,21,11
A,19,136,21,11
A,19,137,21,11
A,19,138,21,11
A,19,139,21,11
A,19,140,21,11
A,19,141,21,11
A,19,142,11,11
A,19,143,11,11
A,19,144,11,11
A,19,145,11,11
A,19,146,11,11
A,19,147,11,11
A,19,148,11,11
A,19,149,11,11
A,19,150,11,11
A,19,151,11,11
A,19,152,11,11
A,19,153,11,11
A,19,154,11,11
A,19,155,11,11
A,19,156,11,11
A,19,157,11,11
A,19,158,11,11
A,19,159,11,11
A,19,160,11,11
A,19,161,11,11
A,19,162,11,11
A,19,163,11,11
A,19,164,11,11
A,19,165,11,11
A,19,166,11,11
A,19,167,11,11
A,19,168,11,11
A,19,169,11,11
A,19,170,11,11
A,19,171,11,11
A,19,172,11,11
A,19,173,11,11
A,19,174,11,11
A,19,175,11,11
A,19,176,11,11
A,19,177,11,11
A,19,178,11,11
A,19,179,11,11
A,19,180,11,11
A,19,181,11,11
A,19,182,11,11
A,19,183,11,11
A,19,184,11,11
A,19,185,11,11
A,19,186,11,11
A,19,187,11,11
A,19,188,11,11
A,19,189,11,11
A,19,190,11,11
A,19,191,11,11
A,19,192,11,11
A,19,193,11,11
A,19,194,11,11
A,19,195,11,11
A,19,196,11,11
A,19,197,11,11
A,19,198,11,11
A,19,199,11,11
A,19,200,11,11
A,19,201,11,11
A,19,202,11,11
A,19,203,11,11
A,19,204,11,11
A,19,205,11,11
A,19,206,11,11
A,19,207,11,11
A,19,208,11,11
A,19,209,11,11
A,19,210,11,11
A,19,211,11,11
A,19,212,11,11
A,19,213,11,11
A,19,214,11,11
A,19,215,11,11
A,19,216,11,11
A,19,217,11,11
A,19,218,11,11
A,19,219,11,11
A,19,220,11,11
A,19,221,11,11
A,19,222,11,11
A,19,223,11,11
A,19,224,11,11
A,19,225,11,11
A,19,226,11,11
A,19,227,11,11
A,19,228,11,11
A,19,229,11,11
A,19,230,11,11
A,19,231,11,11
A,19,232,11,11
A,19,233,11,11
A,19,234,11,11
A,19,235,11,11
A,19,236,11,11
A,19,237,11,11
A,19,238,11,11
A,19,239,11,11
A,19,240,11,11
A,19,241,11,11
A,19,242,11,11
A,19,243,11,11
A,19,244,11,11
A,19,245,11,11
A,19,246,11,11
A,19,247,11,11
A,19,248,11,11
A,19,249,11,11
A,19,250,11,11
A,19,251,11,11
A,19,252,11,11
A,19,253,11,11
A,19,254,11,11
A,19,255,11,11
A,19,256,11,11
A,19,257,11,11
A,19,258,11,11
A,19,259,11,11
A,19,260,11,11
A,19,261,11,11
A,19,262,11,11
A,19,263,11,11
A,19,264,11,11
A,19,265,11,11
A,19,266,11,11
A,19,267,11,11
A,19,268,11,11
A,19,269,11,11
A,19,270,11,11
A,19,271,11,11
A,19,272,11,11
A,19,273,11,11
A,19,274,11,11
A,19,275,11,11
A,19,276,11,11
A,19,277,11,11
A,19,278,11,11
A,19,279,11,11
A,19,280,11,11
A,19,281,11,11
A,19,282,11,11
A,19,283,11,11
A,19,284,11,11
A,19,285,11,11
A,19,286,11,11
A,19,287,11,11
A,19,288,11,11
A,19,289,11,11
A,19,290,11,11
A,19,291,11,11
A,19,292,11,11
A,19,293,11,11
A,19,294,11,11
A,19,295,11,11
A,19,296,11,11
A,19,297,11,11
A,19,298,11,11
A,19,299,11,11
A,19,300,11,11
A,19,301,11,11
A,19,302,11,11
A,19,303,11,11
A,19,304,11,11
A,19,305,11,11
A,19,306,11,11
A,19,307,11,11
A,19,308,11,11
A,19,309,11,11
A,19,310,11,11
A,19,311,11,11
A,19,312,11,11
A,19,313,11,11
A,19,314,11,11
A,19,315,11,11
A,19,316,11,11
A,19,317,11,11
A,19,318,11,11
A,19,319,11,11
A,19,320,11,11
A,19,321,11,11
A,19,322,11,11
A,19,323,11,11
A,19,324,11,11
A,19,325,11,11
A,19,326,11,11
A,19,327,11,11
A,19,328,11,11
A,19,329,11,11
A,19,330,11,11
A,19,331,11,11
A,19,332,11,11
A,19,333,11,11
A,19,334,11,11
A,19,335,11,11
A,19,336,11,11
A,19,337,11,11
A,19,338,11,11
A,19,339,11,11
A,19,340,11,11
A,19,341,11,11
A,19,342,11,11
A,19,343,11,11
A,19,344,11,11
A,19,345,11,11
A,19,346,11,11
A,19,347,11,11
A,19,348,11,11
A,19,349,11,11
A,19,350,11,11
A,19,351,11,11
A,19,352,11,11
A,19,353,11,11
A,19,354,11,11
A,19,355,11,11
A,19,356,11,11
A,19,357,11,11
A,19,358,11,11
A,19,359,11,11
A,19,360,11,11
A,19,361,11,11
A,19,362,11,11
A,19,363,11,11
A,19,364,11,11
A,19,365,11,11
A,19,366,11,11
A,19,367,11,11
A,19,368,11,11
A,19,369,11,11
A,19,370,11,11
A,19,371,11,11
A,19,372,11,11
A,19,373,11,11
A,19,374,11,11
A,19,375,11,11
A,19,376,11,11
A,19,377,11,11
A,19,378,11,11
A,19,379,11,11
A,19,380,11,11
A,19,381,11,11
A,19,382,11,11
A,19,383,11,11
A,19,384,11,11
A,19,385,11,11
A,19,386,11,11
A,19,387,11,11
A,19,388,11,11
A,19,389,11,11
A,19,390,11,11
A,19,391,11,11
A,19,392,11,11
A,19,393,11,11
A,19,394,11,11
A,19,395,11,11
A,19,396,11,11
A,19,397,11,11
A,19,398,11,11
A,19,399,11,11
A,19,400,11,11
A,19,401,11,11
A,19,402,11,11
A,19,403,11,11
A,19,404,11,11
A,19,405,11,11
A,19,406,11,11
A,19,407,11,11
A,19,408,11,11
A,19,409,11,11
A,19,410,11,11
A,19,411,11,11
A,19,412,11,11
A,19,413,11,11
A,19,414,11,11
A,19,415,11,11
A,19,416,11,11
A,19,417,11,11
A,19,418,11,11
A,19,419,11,11
A,19,420,11,11
A,19,421,11,11
A,19,422,11,11
A,19,423,11,11
A,19,424,11,11
A,19,425,11,11
A,19,426,11,11
A,19,427,11,11
A,19,428,11,11
A,19,429,11,11
A,19,430,11,11
A,19,431,11,11
A,19,432,11,11
A,19,433,11,11
A,19,434,11,11
A,19,435,11,11
A,19,436,11,11
A,19,437,11,11
A,19,438,11,11
A,19,439,11,11
A,19,440,11,11
A,19,441,11,11
A,19,442,11,11
A,19,443,11,11
A,19,444,11,11
A,19,445,11,11
A,19,446,11,11
A,19,447,11,11
A,19,448,11,11
A,19,449,11,11
A,19,450,11,11
A,19,451,11,11
A,19,452,11,15
A,19,453,11,15
A,19,454,11,15
A,19,455,11,15
A,19,456,11,16
A,19,457,11,16
A,19,458,11,16
A,19,459,11,16
A,19,460,11,16
A,19,461,11,16
A,19,462,11,16
A,19,463,11,16
A,19,464,11,16
A,19,465,11,16
A,19,466,11,16
A,19,467,11,16
A,19,468,11,16
A,19,469,11,16
A,19,470,11,16
A,19,471,11,16
A,19,472,11,16
A,19,473,11,16
A,19,474,11,16
A,19,475,11,16
A,19,476,11,16
A,19,477,11,16
A,19,478,11,16
A,19,479,11,16
A,19,480,11,16
A,19,481,11,16
A,19,482,11,16
A,19,483,11,16
A,19,484,11,16
A,19,485,11,16
A,19,486,11,20
A,19,487,11,20
A,19,488,11,20
A,19,489,11,20
A,19,490,11,20
A,19,491,11,20
A,19,492,11,20
A,19,493,11,20
A,19,494,11,20
A,19,495,11,20
A,19,496,11,15
A,19,497,11,15
A,19,498,11,27
A,19,499,11,27
A,19,500,11,27
A,19,501,11,27
A,19,502,11,27
A,19,503,11,27
A,19,504,11,27
A,19,505,11,27
A,19,506,11,27
A,19,507,11,2
A,19,508,11,2
A,19,509,11,2
A,19,510,11,2
A,19,511,11,2
A,19,512,11,2
A,19,513,11,2
A,19,514,11,2
A,19,515,11,2
A,19,516,11,2
A,19,517,11,2
A,19,518,11,2
A,19,519,11,2
A,19,520,11,2
A,19,521,11,2
A,19,522,11,2
A,19,523,11,2
A,19,524,11,2
A,19,525,11,2
A,19,526,11,2
A,19,527,11,2
A,19,528,11,2
A,19,529,11,2
A,19,530,11,2
A,19,531,11,2
A,19,532,11,2
A,19,533,11,2
A,19,534,11,2
A,19,535,11,2
A,19,536,11,2
A,19,537,11,2
A,19,538,11,2
A,19,539,11,2
A,19,540,11,2
A,19,541,11,2
A,19,542,11,2
A,19,543,11,2
A,19,544,11,2
A,19,545,11,2
A,19,546,11,2
A,19,547,11,2
A,19,548,11,2
A,19,549,11,2
A,19,550,11,2
A,19,551,11,2
A,19,552,11,2
A,19,553,11,2
A,19,554,11,2
A,19,555,11,2
A,19,556,11,2
A,19,557,11,2
A,19,558,11,2
A,19,559,11,2
A,19,560,11,2
A,19,561,11,2
A,19,562,11,2
A,19,563,11,2
A,19,564,11,2
A,19,565,11,2
A,19,566,11,2
A,19,567,11,2
A,19,568,11,2
A,19,569,11,2
A,19,570,11,2
A,19,571,11,2
A,19,572,11,2
A,19,573,11,2
A,19,574,11,2
A,19,575,11,2
A,19,576,11,2
A,19,577,11,2
A,19,578,11,2
A,19,579,11,2
A,19,580,11,2
A,19,581,11,2
A,19,582,11,2
A,19,583,11,2
A,19,584,11,2
A,19,585,11,2
A,19,586,15,2
A,19,587,15,2
A,19,588,15,2
A,19,589,15,2
A,19,590,1,2
A,19,591,1,2
A,19,592,1,2
A,19,593,1,2
A,19,594,1,2
A,19,595,1,2
A,19,596,1,2
A,19,597,1,2
A,19,598,1,2
A,19,599,1,2
A,19,600,1,2
A,19,601,1,2
A,19,602,1,2
A,19,603,1,2
A,19,604,1,2
A,19,605,17,2
A,19,606,17,2
A,19,607,17,2
A,19,608,17,2
A,19,609,17,2
A,19,610,17,2
A,19,611,17,2
A,19,612,17,2
A,19,613,17,2
A,19,614,17,2
A,19,615,17,2
A,19,616,17,2
A,19,617,17,2
A,19,618,17,2
A,19,619,17,2
A,19,620,17,2
A,19,621,17,2
A,19,622,17,2
A,19,623,17,2
A,19,624,17,2
A,19,625,17,2
A,19,626,17,2
A,19,627,17,2
A,19,628,17,2
A,19,629,17,2
A,19,630,2,2
A,19,631,2,2
A,19,632,2,2
A,19,633,2,2
A,19,634,2,2
A,19,635,2,2
A,19,636,3,2
A,19,637,3,2
A,19,638,3,2
A,19,639,3,2
A,19,640,3,2
A,19,641,3,2
A,19,642,3,2
A,19,643,3,2
A,19,644,3,2
A,19,645,3,2
A,19,646,3,2
A,19,647,3,2
A,19,648,3,2
A,19,649,3,2
A,19,650,3,2
A,19,651,12,2
A,19,652,12,2
A,19,653,12,2
A,19,654,12,2
A,19,655,12,2
A,19,656,12,2
A,19,657,12,2
A,19,658,12,2
A,19,659,12,2
A,19,660,12,2
A,19,661,12,2
A,19,662,12,2
A,19,663,3,2
A,19,664,3,2
A,19,665,3,2
A,19,666,3,2
A,19,667,3,2
A,19,668,3,2
A,19,669,3,2
A,19,670,3,2
A,19,671,3,2
A,19,672,3,2
A,19,673,3,2
A,19,674,3,2
A,19,675,3,2
A,19,676,3,2
A,19,677,3,2
A,19,678,3,2
A,19,679,3,2
A,19,680,3,2
A,19,681,4,2
A,19,682,4,2
A,19,683,4,2
A,19,684,4,2
A,19,685,4,2
A,19,686,4,2
A,19,687,4,2
A,19,688,4,2
A,19,689,4,2
A,19,690,4,2
A,19,691,4,2
A,19,692,4,2
A,19,693,4,2
A,19,694,4,2
A,19,695,4,2
A,19,696,4,2
A,19,697,4,2
A,19,698,4,2
A,19,699,4,2
A,19,700,4,2
A,19,701,4,2
A,19,702,4,2
A,19,703,4,2
A,19,704,4,2
A,19,705,4,2
A,19,706,4,2
A,19,707,4,2
A,19,708,9,2
A,19,709,9,2
A,19,710,9,2
A,19,711,9,2
A,19,712,9,2
A,19,713,22,2
A,19,714,22,2
A,19,715,22,2
A,19,716,22,2
A,19,717,22,2
A,19,718,22,2
A,19,719,22,2
A,19,720,17,2
A,19,721,17,2
A,19,722,17,2
A,19,723,17,2
A,19,724,17,2
A,19,725,17,2
A,19,726,21,2
A,19,727,21,2
A,19,728,21,2
A,19,729,21,2
A,19,730,21,2
A,19,731,21,2
A,19,732,21,2
A,19,733,21,2
A,19,734,22,2
A,19,735,22,2
A,19,736,22,2
A,19,737,17,2
A,19,738,17,2
A,19,739,17,2
A,19,740,17,2
A,19,741,17,2
A,19,742,17,2
A,19,743,17,2
A,19,744,17,2
A,19,745,17,2
A,19,746,17,2
A,19,747,17,2
A,19,748,17,2
A,19,749,17,2
A,19,750,17,2
A,19,751,17,2
A,19,752,17,2
A,19,753,17,2
A,19,754,17,2
A,19,755,23,2
A,19,756,23,2
A,19,757,23,2
A,19,758,23,2
A,19,759,23,2
A,19,760,23,2
A,19,761,23,2
A,19,762,23,2
A,19,763,23,2
A,19,764,23,2
A,19,765,23,2
A,19,766,23,2
A,19,767,23,2
A,19,768,23,2
A,19,769,23,2
A,19,770,23,2
A,19,771,23,2
A,19,772,23,2
A,19,773,23,2
A,19,774,23,2
A,19,775,23,2
A,19,776,23,2
A,19,777,23,2
A,19,778,23,2
A,19,779,23,2
A,19,780,13,2
A,19,781,13,2
A,19,782,13,2
A,19,783,13,2
A,19,784,13,2
A,19,785,13,2
A,19,786,13,2
A,19,787,13,2
A,19,788,13,2
A,19,789,13,2
A,19,790,13,2
A,19,791,13,2
A,19,792,13,2
A,19,793,13,2
A,19,794,13,2
A,19,795,13,2
A,19,796,13,2
A,19,797,13,2
A,19,798,13,2
A,19,799,13,2
A,19,800,13,2
A,19,801,13,2
A,19,802,13,2
A,19,803,13,2
A,19,804,13,2
A,19,805,1,2
A,19,806,1,2
A,19,807,1,2
A,19,808,1,2
A,19,809,1,2
A,19,810,1,2
A,19,811,1,2
A,19,812,1,2
A,19,813,1,2
A,19,814,1,2
A,19,815,1,2
A,19,816,1,2
A,19,817,1,2
A,19,818,1,2
A,19,819,1,2
A,19,820,1,2
A,19,821,1,2
A,19,822,1,2
A,19,823,1,2
A,19,824,1,2
A,19,825,1,2
A,19,826,1,2
A,19,827,1,2
A,19,828,1,2
A,19,829,1,2
A,19,830,1,2
A,19,831,1,2
A,19,832,1,2
A,19,833,12,2
A,19,834,12,2
A,19,835,12,2
A,19,836,12,2
A,19,837,12,2
A,19,838,12,2
A,19,839,12,2
A,19,840,12,2
A,19,841,12,2
A,19,842,12,2
A,19,843,12,2
A,19,844,12,2
A,19,845,12,2
A,19,846,12,2
A,19,847,12,2
A,19,848,12,2
A,19,849,12,2
A,19,850,12,2
A,19,851,12,2
A,19,852,12,2
A,19,853,12,2
A,19,854,12,2
A,19,855,12,2
A,19,856,17,2
A,19,857,17,2
A,19,858,17,2
A,19,859,17,2
A,19,860,17,2
A,19,861,17,2
A,19,862,17,2
A,19,863,17,2
A,19,864,17,2
A,19,865,17,2
A,19,866,17,2
A,19,867,17,2
A,19,868,17,2
A,19,869,17,2
A,19,870,17,2
A,19,871,17,2
A,19,872,17,2
A,19,873,17,2
A,19,874,17,2
A,19,875,17,2
A,19,876,17,2
A,19,877,17,2
A,19,878,17,2
A,19,879,17,2
A,19,880,17,2
A,19,881,17,2
A,19,882,17,2
A,19,883,22,2
A,19,884,22,2
A,19,885,22,2
A,19,886,22,2
A,19,887,22,2
A,19,888,22,2
A,19,889,22,2
A,19,890,22,2
A,19,891,22,2
A,19,892,22,2
A,19,893,22,2
A,19,894,22,2
A,19,895,22,2
A,19,896,22,2
A,19,897,22,2
A,19,898,22,2
A,19,899,22,2
A,19,900,22,2
A,19,901,22,2
A,19,902,22,2
A,19,903,22,2
A,19,904,22,2
A,19,905,22,2
A,19,906,22,2
A,19,907,22,2
A,19,908,22,2
A,19,909,1,2
A,19,910,1,2
A,19,911,1,2
A,19,912,1,2
A,19,913,1,2
A,19,914,1,2
A,19,915,1,2
A,19,916,1,2
A,19,917,17,2
A,19,918,17,2
A,19,919,17,2
A,19,920,17,2
A,19,921,17,2
A,19,922,17,2
A,19,923,17,2
A,19,924,17,2
A,19,925,17,2
A,19,926,17,2
A,19,927,17,2
A,19,928,17,2
A,19,929,17,2
A,19,930,17,2
A,19,931,17,2
A,19,932,17,2
A,19,933,17,2
A,19,934,17,2
A,19,935,17,2
A,19,936,17,2
A,19,937,17,2
A,19,938,17,2
A,19,939,17,2
A,19,940,17,2
A,19,941,17,2
A,19,942,17,2
A,19,943,17,2
A,19,944,17,2
A,19,945,17,2
A,19,946,17,2
A,19,947,17,2
A,19,948,17,2
A,19,949,17,2
A,19,950,17,2
A,19,951,17,2
A,19,952,17,2
A,19,953,17,2
A,19,954,17,2
A,19,955,17,2
A,19,956,17,2
A,19,957,17,2
A,19,958,17,2
A,19,959,17,2
A,19,960,17,2
A,19,961,17,2
A,19,962,17,2
A,19,963,17,2
A,19,964,17,2
A,19,965,17,2
A,19,966,17,2
A,19,967,17,2
A,19,968,17,2
A,19,969,17,2
A,19,970,17,2
A,19,971,17,2
A,19,972,1,2
A,19,973,1,2
A,19,974,15,2
A,19,975,15,2
A,19,976,15,2
A,19,977,15,2
A,19,978,15,2
A,19,979,15,2
A,19,980,15,2
A,19,981,15,2
A,19,982,15,2
A,19,983,15,2
A,19,984,15,2
A,19,985,15,2
A,19,986,15,2
A,19,987,15,2
A,19,988,15,2
A,19,989,15,2
A,19,990,15,2
A,19,991,15,2
A,19,992,15,2
A,19,993,15,2
A,19,994,15,2
A,19,995,15,2
A,19,996,15,2
A,19,997,15,2
A,19,998,15,2
A,19,999,15,2
A,19,1000,15,2
A,19,1001,15,2
A,19,1002,15,2
A,19,1003,15,2
A,19,1004,15,2
A,19,1005,14,2
A,19,1006,14,2
A,19,1007,14,2
A,19,1008,14,2
A,19,1009,14,2
A,19,1010,14,2
A,19,1011,14,2
A,19,1012,14,2
